mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
20	18	285/4	285/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	283							130
20	18	143/2	143/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	284							
20	18	287/4	287/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	285							131
20	18	72	72	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	286							
21	19	289/4	289/4	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	287							132
21	19	145/2	145/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	288							
21	19	291/4	291/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	289							133
21	19	73	73	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	290							
21	19	293/4	293/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	291							134
21	19	147/2	147/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	292							
21	19	295/4	295/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	293							135
21	19	74	74	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	294							
21	19	297/4	297/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	295							136
21	19	149/2	149/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	296							
21	19	299/4	299/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	297							137
21	19	75	75	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	298							
21	19	301/4	301/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	299							
21	19	151/2	151/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	300							
21	19	303/4	303/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	301							
21	19	76	76	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	302							
22	20	305/4	305/4	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	303							138
22	20	153/2	153/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	304							
22	20	307/4	307/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	305							139
22	20	77	77	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	306							
22	20	309/4	309/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	307							140
22	20	155/2	155/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	308							
22	20	311/4	311/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	309							141
22	20	78	78	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	310							
22	20	313/4	313/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	311							142
22	20	157/2	157/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	312							
22	20	315/4	315/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	313							143
22	20	79	79	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	314							
22	20	317/4	317/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	315							
22	20	159/2	159/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	316							
22	20	319/4	319/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	317							
22	20	80	80	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	318							
23	21	321/4	321/4	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	319							144
23	21	161/2	161/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	320							
23	21	323/4	323/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	321							145
23	21	81	81	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	322							
23	21	325/4	325/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	323							146
23	21	163/2	163/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	324							
23	21	327/4	327/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	325							147
23	21	82	82	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	326							
23	21	329/4	329/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	327							148
23	21	165/2	165/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	328							
23	21	331/4	331/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	329							149
23	21	83	83	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	330							
23	21	333/4	333/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	331							150
23	21	167/2	167/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	332							
23	21	335/4	335/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	333							151
23	21	84	84	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	334							
24	22	337/4	337/4	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	335							152
24	22	169/2	169/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	336							
24	22	339/4	339/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	337							153
24	22	85	85	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	338							
24	22	341/4	341/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	339							154
24	22	171/2	171/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	340							
24	22	343/4	343/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	341							155
24	22	86	86	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	342							
24	22	345/4	345/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	343							156
24	22	173/2	173/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	344							
24	22	347/4	347/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	345							157
24	22	87	87	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	346							
24	22	349/4	349/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	347							158
24	22	175/2	175/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	348							
24	22	351/4	351/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	349							159
24	22	88	88	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	350							
25	23	353/4	353/4	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	351							160
25	23	177/2	177/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	352							160
25	23	355/4	355/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	353							
25	23	89	89	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	354							
25	23	357/4	357/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	355							
25	23	179/2	179/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	356							
25	23	359/4	359/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	357							161
25	23	90	90	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	358							
25	23	361/4	361/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	359							162
25	23	181/2	181/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	360							
25	23	363/4	363/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	361							163
25	23	91	91	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	362							
25	23	365/4	365/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	363							164
25	23	183/2	183/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	364							
25	23	367/4	367/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	365							165
25	23	92	92	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	366							
26	24	369/4	369/4	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	367							
26	24	185/2	185/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	368							
26	24	371/4	371/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	369							166
26	24	93	93	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	370							
26	24	373/4	373/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	371							167
26	24	187/2	187/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	372							
26	24	375/4	375/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	373							168
26	24	94	94	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	374							
26	24	377/4	377/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	375							169
26	24	189/2	189/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	376							
26	24	379/4	379/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	377							170
26	24	95	95	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	378							
26	24	381/4	381/4	0.75	3/4	3/4	Chord	2/2	1	1	3/16	1/8	3/2	379							
