mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
37	35	140	140	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	293							
37	35	281/2	281/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	294							
37	35	141	141	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	295							
38	36	283/2	283/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	296							
38	36	142	142	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	297							
38	36	285/2	285/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	298							
38	36	143	143	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	299							
38	36	287/2	287/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	300							
38	36	144	144	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	301							
38	36	289/2	289/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	302							
38	36	145	145	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	303							
39	37	291/2	291/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	304							10
39	37	146	146	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	305							
39	37	293/2	293/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	306							11
39	37	147	147	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	307							
39	37	295/2	295/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	308							12
39	37	148	148	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	309							12
39	37	593/4	593/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	310							12
39	37	297/2	297/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	311							
39	37	149	149	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	312							
40	38	299/2	299/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	313							
40	38	150	150	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	314							
40	38	301/2	301/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	315							
40	38	151	151	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	316							
40	38	303/2	303/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	317							
40	38	152	152	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	318							
40	38	305/2	305/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	319							
40	38	153	153	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	320							
41	39	307/2	307/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	321							
41	39	154	154	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	322							
41	39	309/2	309/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	323							
41	39	155	155	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	324							
41	39	311/2	311/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	325							
41	39	156	156	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	326							
41	39	313/2	313/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	327							
41	39	157	157	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	328							
42	40	315/2	315/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	329							
42	40	158	158	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	330							
42	40	317/2	317/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	331							
42	40	159	159	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	332							
42	40	319/2	319/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	333							
42	40	160	160	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	334							
42	40	321/2	321/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	335							
42	40	161	161	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	336							
43	41	323/2	323/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	337							
43	41	162	162	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	338							
43	41	325/2	325/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	339							
43	41	163	163	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	340							
43	41	327/2	327/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	341							
43	41	164	164	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	342							
43	41	329/2	329/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	343							
43	41	165	165	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	344							
44	42	331/2	331/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	345							
44	42	166	166	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	346							
44	42	333/2	333/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	347							
44	42	167	167	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	348							
44	42	335/2	335/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	349							13
44	42	168	168	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	350							
44	42	337/2	337/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	351							
44	42	169	169	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	352							
45	43	339/2	339/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	353							14
45	43	170	170	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	354							
45	43	341/2	341/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	355							
45	43	171	171	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	356							
45	43	343/2	343/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	357							15
45	43	172	172	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	358							
45	43	345/2	345/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	359							
45	43	173	173	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	360							
46	44	347/2	347/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	361							
46	44	174	174	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	362							
46	44	349/2	349/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	363							
46	44	175	175	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	364							
46	44	351/2	351/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	365							
46	44	176	176	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	366							
46	44	353/2	353/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	367							
46	44	177	177	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	368							
47	45	355/2	355/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	369							
47	45	178	178	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	370							
47	45	357/2	357/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	371							
47	45	179	179	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	372							
47	45	359/2	359/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	373							
47	45	180	180	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	374							
47	45	361/2	361/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	375							
47	45	181	181	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	376							
48	46	363/2	363/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	377							
48	46	182	182	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	378							
48	46	365/2	365/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	379							
48	46	183	183	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	380							
48	46	367/2	367/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	381							
48	46	184	184	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	382							
48	46	369/2	369/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	383							
48	46	185	185	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	384							
49	47	371/2	371/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	385							
49	47	186	186	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	386							
49	47	373/2	373/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	387							
49	47	187	187	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	388							
49	47	375/2	375/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	389							
49	47	188	188	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	390							
49	47	377/2	377/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	391							
49	47	189	189	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	392							
50	48	379/2	379/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	393							16
50	48	190	190	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	394							16
50	48	381/2	381/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	395							
50	48	191	191	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	396							
50	48	383/2	383/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	397							17
50	48	192	192	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	398							
50	48	385/2	385/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	399							18
50	48	193	193	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	400							
51	49	387/2	387/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	401							19
51	49	194	194	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	402							19
51	49	389/2	389/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	403							
51	49	195	195	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	404							
51	49	391/2	391/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	405							
51	49	196	196	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	406							
51	49	393/2	393/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	407							
51	49	197	197	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	408							
52	50	395/2	395/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	409							20
52	50	198	198	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	410							20
52	50	397/2	397/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	411							
52	50	199	199	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	412							
52	50	399/2	399/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	413							
52	50	200	200	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	414							
52	50	401/2	401/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	415							
52	50	201	201	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	416							
53	51	403/2	403/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	417							21
53	51	202	202	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	418							21
53	51	405/2	405/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	419							
53	51	203	203	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	420							
53	51	407/2	407/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	421							
53	51	204	204	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	422							
53	51	409/2	409/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	423							
53	51	205	205	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	424							
54	52	411/2	411/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	425							
54	52	206	206	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	426							
54	52	413/2	413/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	427							
54	52	207	207	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	428							
54	52	415/2	415/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	429							
54	52	208	208	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	430							
54	52	417/2	417/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	431							
54	52	209	209	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	432							
55	53	419/2	419/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	433							
55	53	210	210	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	434							
55	53	421/2	421/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	435							
55	53	211	211	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	436							
55	53	423/2	423/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	437							
55	53	212	212	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	438							
55	53	425/2	425/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	439							
55	53	213	213	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	440							
56	54	427/2	427/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	441							
56	54	214	214	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	442							
56	54	429/2	429/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	443							
56	54	215	215	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	444							
56	54	431/2	431/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	445							22
56	54	216	216	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	446							22
56	54	433/2	433/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	447							22
56	54	217	217	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	448							
57	55	435/2	435/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	449							23
57	55	218	218	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	450							23
57	55	437/2	437/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	451							23
57	55	219	219	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	452							
57	55	439/2	439/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	453							24
57	55	220	220	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	454							
57	55	441/2	441/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	455							25
57	55	221	221	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	456							
58	56	443/2	443/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	457							26
58	56	222	222	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	458							26
58	56	445/2	445/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	459							26
58	56	223	223	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	460							
58	56	447/2	447/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	461							27
58	56	224	224	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	462							
58	56	449/2	449/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	463							28
58	56	225	225	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	464							
59	57	451/2	451/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	465							
59	57	226	226	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	466							29
59	57	453/2	453/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	467							29
59	57	227	227	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	468							
59	57	455/2	455/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	469							
59	57	228	228	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	470							30
59	57	457/2	457/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	471							30
59	57	229	229	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	472							
60	58	459/2	459/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	473							
60	58	230	230	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	474							
60	58	461/2	461/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	475							
60	58	231	231	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	476							
60	58	463/2	463/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	477							
60	58	232	232	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	478							
60	58	465/2	465/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	479							
60	58	233	233	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	480							
61	59	467/2	467/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	481							
61	59	234	234	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	482							
61	59	469/2	469/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	483							
61	59	235	235	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	484							
61	59	471/2	471/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	485							
61	59	236	236	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	486							
61	59	473/2	473/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	487							
61	59	237	237	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	488							
62	60	475/2	475/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	489							
62	60	238	238	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	490							
62	60	477/2	477/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	491							
62	60	239	239	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	492							
62	60	479/2	479/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	493							
62	60	240	240	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	494							
62	60	481/2	481/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	495							
62	60	241	241	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	496							
63	61	483/2	483/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	497							31
63	61	242	242	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	498							31
63	61	485/2	485/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	499							
63	61	243	243	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	500							
63	61	487/2	487/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	501							
63	61	244	244	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	502							
63	61	489/2	489/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	503							
63	61	245	245	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	504							
64	62	491/2	491/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	505							32
64	62	246	246	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	506							32
64	62	493/2	493/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	507							
64	62	247	247	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	508							
64	62	495/2	495/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	509							
64	62	248	248	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	510							
64	62	497/2	497/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	511							
64	62	249	249	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	512							
65	63	499/2	499/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	513							
65	63	250	250	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	514							
65	63	501/2	501/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	515							
65	63	251	251	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	516							
65	63	503/2	503/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	517							
65	63	252	252	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	518							
65	63	505/2	505/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	519							
65	63	253	253	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	520							
66	64	507/2	507/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	521							
66	64	254	254	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	522							
66	64	509/2	509/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	523							
66	64	255	255	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	524							
66	64	511/2	511/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	525							
66	64	256	256	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	526							
66	64	513/2	513/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	527							
66	64	257	257	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	528							
67	65	515/2	515/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	529							
67	65	258	258	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	530							
67	65	517/2	517/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	531							
67	65	259	259	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	532							
67	65	519/2	519/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	533							
67	65	260	260	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	534							
67	65	521/2	521/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	535							
67	65	261	261	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	536							
68	66	523/2	523/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	537							
68	66	262	262	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	538							
68	66	525/2	525/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	539							
68	66	263	263	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	540							
68	66	527/2	527/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	541							
68	66	264	264	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	542							
68	66	529/2	529/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	543							
68	66	265	265	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	544							
69	67	531/2	531/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	545							
69	67	266	266	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	546							
69	67	533/2	533/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	547							
69	67	267	267	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	548							
69	67	535/2	535/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	549							
69	67	268	268	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	550							
69	67	537/2	537/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	551							
69	67	269	269	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	552							
70	68	539/2	539/2	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	553							
